date,x,y,label
2025-09-01,19.93116686,-34.75542916,1
2025-09-01,19.95416373,-34.75542916,1
2025-09-01,19.97716060,-34.75542916,1
2025-09-01,20.00015747,-34.75542916,1
2025-09-01,20.02315434,-34.75542916,1
2025-09-01,20.04615121,-34.75542916,1
2025-09-01,20.06914809,-34.75542916,1
2025-09-01,20.09214496,-34.75542916,1
2025-09-01,20.11514183,-34.75542916,1
2025-09-01,20.13813870,-34.75542916,1
2025-09-01,20.16113557,-34.75542916,1
2025-09-01,19.51722317,-34.73243229,1
2025-09-01,19.54022005,-34.73243229,1
2025-09-01,19.56321692,-34.73243229,1
2025-09-01,19.58621379,-34.73243229,1
2025-09-01,19.60921066,-34.73243229,1
2025-09-01,19.63220753,-34.73243229,1
2025-09-01,19.65520440,-34.73243229,1
2025-09-01,19.67820127,-34.73243229,1
2025-09-01,19.70119814,-34.73243229,1
2025-09-01,19.72419502,-34.73243229,1
2025-09-01,19.74719189,-34.73243229,1
2025-09-01,19.77018876,-34.73243229,1
2025-09-01,19.79318563,-34.73243229,1
2025-09-01,19.81618250,-34.73243229,1
2025-09-01,19.83917937,-34.73243229,1
2025-09-01,19.86217624,-34.73243229,1
2025-09-01,19.88517311,-34.73243229,1
2025-09-01,19.90816999,-34.73243229,1
2025-09-01,19.93116686,-34.73243229,1
2025-09-01,19.95416373,-34.73243229,1
2025-09-01,19.97716060,-34.73243229,1
2025-09-01,20.00015747,-34.73243229,1
2025-09-01,20.02315434,-34.73243229,1
2025-09-01,20.04615121,-34.73243229,1
2025-09-01,20.06914809,-34.73243229,1
2025-09-01,20.09214496,-34.73243229,1
2025-09-01,20.11514183,-34.73243229,1
2025-09-01,20.13813870,-34.73243229,1
2025-09-01,20.16113557,-34.73243229,1
2025-09-01,20.18413244,-34.73243229,1
2025-09-01,20.20712931,-34.73243229,1
2025-09-01,19.49422630,-34.70943541,1
2025-09-01,19.51722317,-34.70943541,1
2025-09-01,19.54022005,-34.70943541,1
2025-09-01,19.56321692,-34.70943541,1
2025-09-01,19.58621379,-34.70943541,1
2025-09-01,19.60921066,-34.70943541,1
2025-09-01,19.63220753,-34.70943541,1
2025-09-01,19.65520440,-34.70943541,1
2025-09-01,19.67820127,-34.70943541,1
2025-09-01,19.70119814,-34.70943541,1
2025-09-01,19.72419502,-34.70943541,1
2025-09-01,19.74719189,-34.70943541,1
2025-09-01,19.77018876,-34.70943541,1
2025-09-01,19.79318563,-34.70943541,1
2025-09-01,19.81618250,-34.70943541,1
2025-09-01,19.83917937,-34.70943541,1
2025-09-01,19.86217624,-34.70943541,1
2025-09-01,19.88517311,-34.70943541,1
2025-09-01,19.90816999,-34.70943541,1
2025-09-01,19.93116686,-34.70943541,1
2025-09-01,19.95416373,-34.70943541,1
2025-09-01,19.97716060,-34.70943541,1
2025-09-01,20.00015747,-34.70943541,1
2025-09-01,20.02315434,-34.70943541,1
2025-09-01,20.04615121,-34.70943541,1
2025-09-01,20.06914809,-34.70943541,1
2025-09-01,20.09214496,-34.70943541,1
2025-09-01,20.11514183,-34.70943541,1
2025-09-01,20.13813870,-34.70943541,1
2025-09-01,20.16113557,-34.70943541,1
2025-09-01,20.18413244,-34.70943541,1
2025-09-01,20.20712931,-34.70943541,1
2025-09-01,20.23012618,-34.70943541,1
2025-09-01,19.44823256,-34.68643854,1
2025-09-01,19.47122943,-34.68643854,1
2025-09-01,19.49422630,-34.68643854,1
2025-09-01,19.51722317,-34.68643854,1
2025-09-01,19.54022005,-34.68643854,1
2025-09-01,19.56321692,-34.68643854,1
2025-09-01,19.58621379,-34.68643854,1
2025-09-01,19.60921066,-34.68643854,1
2025-09-01,19.63220753,-34.68643854,1
2025-09-01,19.65520440,-34.68643854,1
2025-09-01,19.67820127,-34.68643854,1
2025-09-01,19.70119814,-34.68643854,1
2025-09-01,19.72419502,-34.68643854,1
2025-09-01,19.74719189,-34.68643854,1
2025-09-01,19.77018876,-34.68643854,1
2025-09-01,19.79318563,-34.68643854,1
2025-09-01,19.81618250,-34.68643854,1
2025-09-01,19.83917937,-34.68643854,1
2025-09-01,19.86217624,-34.68643854,1
2025-09-01,19.88517311,-34.68643854,1
2025-09-01,19.90816999,-34.68643854,1
2025-09-01,19.93116686,-34.68643854,1
2025-09-01,19.95416373,-34.68643854,1
2025-09-01,19.97716060,-34.68643854,1
2025-09-01,20.00015747,-34.68643854,1
2025-09-01,20.02315434,-34.68643854,1
2025-09-01,20.04615121,-34.68643854,1
2025-09-01,20.06914809,-34.68643854,1
2025-09-01,20.09214496,-34.68643854,1
2025-09-01,20.11514183,-34.68643854,1
2025-09-01,20.13813870,-34.68643854,1
2025-09-01,20.16113557,-34.68643854,1
2025-09-01,20.18413244,-34.68643854,1
2025-09-01,20.20712931,-34.68643854,1
2025-09-01,20.23012618,-34.68643854,1
2025-09-01,20.25312306,-34.68643854,1
2025-09-01,19.37924195,-34.66344167,1
2025-09-01,19.40223882,-34.66344167,1
2025-09-01,19.42523569,-34.66344167,1
2025-09-01,19.44823256,-34.66344167,1
2025-09-01,19.47122943,-34.66344167,1
2025-09-01,19.49422630,-34.66344167,1
2025-09-01,19.51722317,-34.66344167,1
2025-09-01,19.54022005,-34.66344167,1
2025-09-01,19.56321692,-34.66344167,1
2025-09-01,19.58621379,-34.66344167,1
2025-09-01,19.60921066,-34.66344167,1
2025-09-01,19.63220753,-34.66344167,1
2025-09-01,19.65520440,-34.66344167,1
2025-09-01,19.67820127,-34.66344167,1
2025-09-01,19.70119814,-34.66344167,1
2025-09-01,19.72419502,-34.66344167,1
2025-09-01,19.74719189,-34.66344167,1
2025-09-01,19.77018876,-34.66344167,1
2025-09-01,19.79318563,-34.66344167,1
2025-09-01,19.81618250,-34.66344167,1
2025-09-01,19.83917937,-34.66344167,1
2025-09-01,19.86217624,-34.66344167,1
2025-09-01,19.88517311,-34.66344167,1
2025-09-01,19.90816999,-34.66344167,1
2025-09-01,19.93116686,-34.66344167,1
2025-09-01,19.95416373,-34.66344167,1
2025-09-01,19.97716060,-34.66344167,1
2025-09-01,20.00015747,-34.66344167,1
2025-09-01,20.02315434,-34.66344167,1
2025-09-01,20.04615121,-34.66344167,1
2025-09-01,20.06914809,-34.66344167,1
2025-09-01,20.09214496,-34.66344167,1
2025-09-01,20.11514183,-34.66344167,1
2025-09-01,20.13813870,-34.66344167,1
2025-09-01,20.16113557,-34.66344167,1
2025-09-01,20.18413244,-34.66344167,1
2025-09-01,20.20712931,-34.66344167,1
2025-09-01,20.23012618,-34.66344167,1
2025-09-01,20.25312306,-34.66344167,1
2025-09-01,20.27611993,-34.66344167,1
2025-09-01,19.26425759,-34.64044480,1
2025-09-01,19.28725446,-34.64044480,1
2025-09-01,19.31025133,-34.64044480,1
2025-09-01,19.33324820,-34.64044480,1
2025-09-01,19.35624508,-34.64044480,1
2025-09-01,19.37924195,-34.64044480,1
2025-09-01,19.40223882,-34.64044480,1
2025-09-01,19.42523569,-34.64044480,1
2025-09-01,19.44823256,-34.64044480,1
2025-09-01,19.47122943,-34.64044480,1
2025-09-01,19.49422630,-34.64044480,1
2025-09-01,19.51722317,-34.64044480,1
2025-09-01,19.54022005,-34.64044480,1
2025-09-01,19.56321692,-34.64044480,1
2025-09-01,19.58621379,-34.64044480,1
2025-09-01,19.60921066,-34.64044480,1
2025-09-01,19.63220753,-34.64044480,1
2025-09-01,19.65520440,-34.64044480,1
2025-09-01,19.67820127,-34.64044480,1
2025-09-01,19.70119814,-34.64044480,1
2025-09-01,19.72419502,-34.64044480,1
2025-09-01,19.74719189,-34.64044480,1
2025-09-01,19.77018876,-34.64044480,1
2025-09-01,19.79318563,-34.64044480,1
2025-09-01,19.81618250,-34.64044480,1
2025-09-01,19.83917937,-34.64044480,1
2025-09-01,19.86217624,-34.64044480,1
2025-09-01,19.88517311,-34.64044480,1
2025-09-01,19.90816999,-34.64044480,1
2025-09-01,19.93116686,-34.64044480,1
2025-09-01,19.95416373,-34.64044480,1
2025-09-01,19.97716060,-34.64044480,1
2025-09-01,20.00015747,-34.64044480,1
2025-09-01,20.02315434,-34.64044480,1
2025-09-01,20.04615121,-34.64044480,1
2025-09-01,20.06914809,-34.64044480,1
2025-09-01,20.09214496,-34.64044480,1
2025-09-01,20.11514183,-34.64044480,1
2025-09-01,20.13813870,-34.64044480,1
2025-09-01,20.16113557,-34.64044480,1
2025-09-01,20.18413244,-34.64044480,1
2025-09-01,20.20712931,-34.64044480,1
2025-09-01,20.23012618,-34.64044480,1
2025-09-01,20.25312306,-34.64044480,1
2025-09-01,20.27611993,-34.64044480,1
2025-09-01,20.29911680,-34.64044480,1
2025-09-01,19.26425759,-34.61744793,1
2025-09-01,19.28725446,-34.61744793,1
2025-09-01,19.31025133,-34.61744793,1
2025-09-01,19.33324820,-34.61744793,1
2025-09-01,19.35624508,-34.61744793,1
2025-09-01,19.37924195,-34.61744793,1
2025-09-01,19.40223882,-34.61744793,1
2025-09-01,19.42523569,-34.61744793,1
2025-09-01,19.44823256,-34.61744793,1
2025-09-01,19.47122943,-34.61744793,1
2025-09-01,19.49422630,-34.61744793,1
2025-09-01,19.51722317,-34.61744793,1
2025-09-01,19.54022005,-34.61744793,1
2025-09-01,19.56321692,-34.61744793,1
2025-09-01,19.58621379,-34.61744793,1
2025-09-01,19.60921066,-34.61744793,1
2025-09-01,19.63220753,-34.61744793,1
2025-09-01,19.65520440,-34.61744793,1
2025-09-01,19.67820127,-34.61744793,1
2025-09-01,19.70119814,-34.61744793,1
2025-09-01,19.72419502,-34.61744793,1
2025-09-01,19.74719189,-34.61744793,1
2025-09-01,19.77018876,-34.61744793,1
2025-09-01,19.79318563,-34.61744793,1
2025-09-01,19.81618250,-34.61744793,1
2025-09-01,19.83917937,-34.61744793,1
2025-09-01,19.86217624,-34.61744793,1
2025-09-01,19.88517311,-34.61744793,1
2025-09-01,19.90816999,-34.61744793,1
2025-09-01,19.93116686,-34.61744793,1
2025-09-01,19.95416373,-34.61744793,1
2025-09-01,19.97716060,-34.61744793,1
2025-09-01,20.00015747,-34.61744793,1
2025-09-01,20.02315434,-34.61744793,1
2025-09-01,20.04615121,-34.61744793,1
2025-09-01,20.06914809,-34.61744793,1
2025-09-01,20.09214496,-34.61744793,1
2025-09-01,20.11514183,-34.61744793,1
2025-09-01,20.13813870,-34.61744793,1
2025-09-01,20.16113557,-34.61744793,1
2025-09-01,20.18413244,-34.61744793,1
2025-09-01,20.20712931,-34.61744793,1
2025-09-01,20.23012618,-34.61744793,1
2025-09-01,20.25312306,-34.61744793,1
2025-09-01,20.27611993,-34.61744793,1
2025-09-01,20.29911680,-34.61744793,1
2025-09-01,20.32211367,-34.61744793,1
2025-09-01,20.34511054,-34.61744793,1
2025-09-01,19.26425759,-34.59445106,1
2025-09-01,19.28725446,-34.59445106,1
2025-09-01,19.31025133,-34.59445106,1
2025-09-01,19.33324820,-34.59445106,1
2025-09-01,19.35624508,-34.59445106,1
2025-09-01,19.37924195,-34.59445106,1
2025-09-01,19.40223882,-34.59445106,1
2025-09-01,19.42523569,-34.59445106,1
2025-09-01,19.44823256,-34.59445106,1
2025-09-01,19.47122943,-34.59445106,1
2025-09-01,19.49422630,-34.59445106,1
2025-09-01,19.51722317,-34.59445106,1
2025-09-01,19.54022005,-34.59445106,1
2025-09-01,19.56321692,-34.59445106,1
2025-09-01,19.58621379,-34.59445106,1
2025-09-01,19.60921066,-34.59445106,1
2025-09-01,19.63220753,-34.59445106,1
2025-09-01,19.65520440,-34.59445106,1
2025-09-01,19.67820127,-34.59445106,1
2025-09-01,19.70119814,-34.59445106,1
2025-09-01,19.72419502,-34.59445106,1
2025-09-01,19.74719189,-34.59445106,1
2025-09-01,19.77018876,-34.59445106,1
2025-09-01,19.79318563,-34.59445106,1
2025-09-01,19.81618250,-34.59445106,1
2025-09-01,19.83917937,-34.59445106,1
2025-09-01,19.86217624,-34.59445106,1
2025-09-01,19.88517311,-34.59445106,1
2025-09-01,19.90816999,-34.59445106,1
2025-09-01,19.93116686,-34.59445106,1
2025-09-01,19.95416373,-34.59445106,1
2025-09-01,19.97716060,-34.59445106,1
2025-09-01,20.00015747,-34.59445106,1
2025-09-01,20.02315434,-34.59445106,1
2025-09-01,20.04615121,-34.59445106,1
2025-09-01,20.06914809,-34.59445106,1
2025-09-01,20.09214496,-34.59445106,1
2025-09-01,20.11514183,-34.59445106,1
2025-09-01,20.13813870,-34.59445106,1
2025-09-01,20.16113557,-34.59445106,1
2025-09-01,20.18413244,-34.59445106,1
2025-09-01,20.20712931,-34.59445106,1
2025-09-01,20.23012618,-34.59445106,1
2025-09-01,20.25312306,-34.59445106,1
2025-09-01,20.27611993,-34.59445106,1
2025-09-01,20.29911680,-34.59445106,1
2025-09-01,20.32211367,-34.59445106,1
2025-09-01,20.34511054,-34.59445106,1
2025-09-01,20.36810741,-34.59445106,1
2025-09-01,20.39110428,-34.59445106,1
2025-09-01,19.28725446,-34.57145419,1
2025-09-01,19.31025133,-34.57145419,1
2025-09-01,19.33324820,-34.57145419,1
2025-09-01,19.35624508,-34.57145419,1
2025-09-01,19.37924195,-34.57145419,1
2025-09-01,19.40223882,-34.57145419,1
2025-09-01,19.42523569,-34.57145419,1
2025-09-01,19.44823256,-34.57145419,1
2025-09-01,19.47122943,-34.57145419,1
2025-09-01,19.49422630,-34.57145419,1
2025-09-01,19.51722317,-34.57145419,1
2025-09-01,19.54022005,-34.57145419,1
2025-09-01,19.56321692,-34.57145419,1
2025-09-01,19.58621379,-34.57145419,1
2025-09-01,19.60921066,-34.57145419,1
2025-09-01,19.63220753,-34.57145419,1
2025-09-01,19.65520440,-34.57145419,1
2025-09-01,19.67820127,-34.57145419,1
2025-09-01,19.70119814,-34.57145419,1
2025-09-01,19.72419502,-34.57145419,1
2025-09-01,19.74719189,-34.57145419,1
2025-09-01,19.77018876,-34.57145419,1
2025-09-01,19.79318563,-34.57145419,1
2025-09-01,19.81618250,-34.57145419,1
2025-09-01,19.83917937,-34.57145419,1
2025-09-01,19.86217624,-34.57145419,1
2025-09-01,19.88517311,-34.57145419,1
2025-09-01,19.90816999,-34.57145419,1
2025-09-01,19.93116686,-34.57145419,1
2025-09-01,19.95416373,-34.57145419,1
2025-09-01,19.97716060,-34.57145419,1
2025-09-01,20.00015747,-34.57145419,1
2025-09-01,20.02315434,-34.57145419,1
2025-09-01,20.04615121,-34.57145419,1
2025-09-01,20.06914809,-34.57145419,1
2025-09-01,20.09214496,-34.57145419,1
2025-09-01,20.11514183,-34.57145419,1
2025-09-01,20.13813870,-34.57145419,1
2025-09-01,20.16113557,-34.57145419,1
2025-09-01,20.18413244,-34.57145419,1
2025-09-01,20.20712931,-34.57145419,1
2025-09-01,20.23012618,-34.57145419,1
2025-09-01,20.25312306,-34.57145419,1
2025-09-01,20.27611993,-34.57145419,1
2025-09-01,20.29911680,-34.57145419,1
2025-09-01,20.32211367,-34.57145419,1
2025-09-01,20.34511054,-34.57145419,1
2025-09-01,20.36810741,-34.57145419,1
2025-09-01,20.39110428,-34.57145419,1
2025-09-01,20.41410115,-34.57145419,1
2025-09-01,19.28725446,-34.54845731,1
2025-09-01,19.31025133,-34.54845731,1
2025-09-01,19.33324820,-34.54845731,1
2025-09-01,19.35624508,-34.54845731,1
2025-09-01,19.37924195,-34.54845731,1
2025-09-01,19.40223882,-34.54845731,1
2025-09-01,19.42523569,-34.54845731,1
2025-09-01,19.44823256,-34.54845731,1
2025-09-01,19.47122943,-34.54845731,1
2025-09-01,19.49422630,-34.54845731,1
2025-09-01,19.51722317,-34.54845731,1
2025-09-01,19.54022005,-34.54845731,1
2025-09-01,19.56321692,-34.54845731,1
2025-09-01,19.58621379,-34.54845731,1
2025-09-01,19.60921066,-34.54845731,1
2025-09-01,19.63220753,-34.54845731,1
2025-09-01,19.65520440,-34.54845731,1
2025-09-01,19.67820127,-34.54845731,1
2025-09-01,19.70119814,-34.54845731,1
2025-09-01,19.72419502,-34.54845731,1
2025-09-01,19.74719189,-34.54845731,1
2025-09-01,19.77018876,-34.54845731,1
2025-09-01,19.79318563,-34.54845731,1
2025-09-01,19.81618250,-34.54845731,1
2025-09-01,19.83917937,-34.54845731,1
2025-09-01,19.86217624,-34.54845731,1
2025-09-01,19.88517311,-34.54845731,1
2025-09-01,19.90816999,-34.54845731,1
2025-09-01,19.93116686,-34.54845731,1
2025-09-01,19.95416373,-34.54845731,1
2025-09-01,19.97716060,-34.54845731,1
2025-09-01,20.00015747,-34.54845731,1
2025-09-01,20.02315434,-34.54845731,1
2025-09-01,20.04615121,-34.54845731,1
2025-09-01,20.06914809,-34.54845731,1
2025-09-01,20.09214496,-34.54845731,1
2025-09-01,20.11514183,-34.54845731,1
2025-09-01,20.13813870,-34.54845731,1
2025-09-01,20.16113557,-34.54845731,1
2025-09-01,20.18413244,-34.54845731,1
2025-09-01,20.20712931,-34.54845731,1
2025-09-01,20.23012618,-34.54845731,1
2025-09-01,20.25312306,-34.54845731,1
2025-09-01,20.27611993,-34.54845731,1
2025-09-01,20.29911680,-34.54845731,1
2025-09-01,20.32211367,-34.54845731,1
2025-09-01,20.34511054,-34.54845731,1
2025-09-01,20.36810741,-34.54845731,1
2025-09-01,20.39110428,-34.54845731,1
2025-09-01,20.41410115,-34.54845731,1
2025-09-01,20.43709803,-34.54845731,1
2025-09-01,20.46009490,-34.54845731,1
2025-09-01,19.31025133,-34.52546044,1
2025-09-01,19.33324820,-34.52546044,1
2025-09-01,19.35624508,-34.52546044,1
2025-09-01,19.37924195,-34.52546044,1
2025-09-01,19.40223882,-34.52546044,1
2025-09-01,19.42523569,-34.52546044,1
2025-09-01,19.44823256,-34.52546044,1
2025-09-01,19.47122943,-34.52546044,1
2025-09-01,19.49422630,-34.52546044,1
2025-09-01,19.51722317,-34.52546044,1
2025-09-01,19.54022005,-34.52546044,1
2025-09-01,19.56321692,-34.52546044,1
2025-09-01,19.58621379,-34.52546044,1
2025-09-01,19.60921066,-34.52546044,1
2025-09-01,19.63220753,-34.52546044,1
2025-09-01,19.65520440,-34.52546044,1
2025-09-01,19.67820127,-34.52546044,1
2025-09-01,19.70119814,-34.52546044,1
2025-09-01,19.72419502,-34.52546044,1
2025-09-01,19.74719189,-34.52546044,1
2025-09-01,19.77018876,-34.52546044,1
2025-09-01,19.79318563,-34.52546044,1
2025-09-01,19.81618250,-34.52546044,1
2025-09-01,19.83917937,-34.52546044,1
2025-09-01,19.86217624,-34.52546044,1
2025-09-01,19.88517311,-34.52546044,1
2025-09-01,19.90816999,-34.52546044,1
2025-09-01,19.93116686,-34.52546044,1
2025-09-01,19.95416373,-34.52546044,1
2025-09-01,19.97716060,-34.52546044,1
2025-09-01,20.00015747,-34.52546044,1
2025-09-01,20.02315434,-34.52546044,1
2025-09-01,20.04615121,-34.52546044,1
2025-09-01,20.06914809,-34.52546044,1
2025-09-01,20.09214496,-34.52546044,1
2025-09-01,20.11514183,-34.52546044,1
2025-09-01,20.13813870,-34.52546044,1
2025-09-01,20.16113557,-34.52546044,1
2025-09-01,20.18413244,-34.52546044,1
2025-09-01,20.20712931,-34.52546044,1
2025-09-01,20.23012618,-34.52546044,1
2025-09-01,20.25312306,-34.52546044,1
2025-09-01,20.27611993,-34.52546044,1
2025-09-01,20.29911680,-34.52546044,1
2025-09-01,20.32211367,-34.52546044,1
2025-09-01,20.34511054,-34.52546044,1
2025-09-01,20.36810741,-34.52546044,1
2025-09-01,20.39110428,-34.52546044,1
2025-09-01,20.41410115,-34.52546044,1
2025-09-01,20.43709803,-34.52546044,1
2025-09-01,20.46009490,-34.52546044,1
2025-09-01,20.48309177,-34.52546044,1
2025-09-01,20.50608864,-34.52546044,1
2025-09-01,19.26425759,-34.50246357,1
2025-09-01,19.28725446,-34.50246357,1
2025-09-01,19.31025133,-34.50246357,1
2025-09-01,19.33324820,-34.50246357,1
2025-09-01,19.35624508,-34.50246357,1
2025-09-01,19.37924195,-34.50246357,1
2025-09-01,19.40223882,-34.50246357,1
2025-09-01,19.42523569,-34.50246357,1
2025-09-01,19.44823256,-34.50246357,1
2025-09-01,19.47122943,-34.50246357,1
2025-09-01,19.49422630,-34.50246357,1
2025-09-01,19.51722317,-34.50246357,1
2025-09-01,19.54022005,-34.50246357,1
2025-09-01,19.56321692,-34.50246357,1
2025-09-01,19.58621379,-34.50246357,1
2025-09-01,19.60921066,-34.50246357,1
2025-09-01,19.63220753,-34.50246357,1
2025-09-01,19.65520440,-34.50246357,1
2025-09-01,19.67820127,-34.50246357,1
2025-09-01,19.70119814,-34.50246357,1
2025-09-01,19.72419502,-34.50246357,1
2025-09-01,19.74719189,-34.50246357,1
2025-09-01,19.77018876,-34.50246357,1
2025-09-01,19.79318563,-34.50246357,1
2025-09-01,19.81618250,-34.50246357,1
2025-09-01,19.83917937,-34.50246357,1
2025-09-01,19.86217624,-34.50246357,1
2025-09-01,19.88517311,-34.50246357,1
2025-09-01,19.90816999,-34.50246357,1
2025-09-01,19.93116686,-34.50246357,1
2025-09-01,19.95416373,-34.50246357,1
2025-09-01,19.97716060,-34.50246357,1
2025-09-01,20.00015747,-34.50246357,1
2025-09-01,20.02315434,-34.50246357,1
2025-09-01,20.04615121,-34.50246357,1
2025-09-01,20.06914809,-34.50246357,1
2025-09-01,20.09214496,-34.50246357,1
2025-09-01,20.11514183,-34.50246357,1
2025-09-01,20.13813870,-34.50246357,1
2025-09-01,20.16113557,-34.50246357,1
2025-09-01,20.18413244,-34.50246357,1
2025-09-01,20.20712931,-34.50246357,1
2025-09-01,20.23012618,-34.50246357,1
2025-09-01,20.25312306,-34.50246357,1
2025-09-01,20.27611993,-34.50246357,1
2025-09-01,20.29911680,-34.50246357,1
2025-09-01,20.32211367,-34.50246357,1
2025-09-01,20.34511054,-34.50246357,1
2025-09-01,20.36810741,-34.50246357,1
2025-09-01,20.39110428,-34.50246357,1
2025-09-01,20.41410115,-34.50246357,1
2025-09-01,20.43709803,-34.50246357,1
2025-09-01,20.46009490,-34.50246357,1
2025-09-01,20.48309177,-34.50246357,1
2025-09-01,20.50608864,-34.50246357,1
2025-09-01,20.52908551,-34.50246357,1
2025-09-01,19.21826385,-34.47946670,1
2025-09-01,19.24126072,-34.47946670,1
2025-09-01,19.26425759,-34.47946670,1
2025-09-01,19.28725446,-34.47946670,1
2025-09-01,19.31025133,-34.47946670,1
2025-09-01,19.33324820,-34.47946670,1
2025-09-01,19.35624508,-34.47946670,1
2025-09-01,19.37924195,-34.47946670,1
2025-09-01,19.40223882,-34.47946670,1
2025-09-01,19.42523569,-34.47946670,1
2025-09-01,19.44823256,-34.47946670,1
2025-09-01,19.47122943,-34.47946670,1
2025-09-01,19.49422630,-34.47946670,1
2025-09-01,19.51722317,-34.47946670,1
2025-09-01,19.54022005,-34.47946670,1
2025-09-01,19.56321692,-34.47946670,1
2025-09-01,19.58621379,-34.47946670,1
2025-09-01,19.60921066,-34.47946670,1
2025-09-01,19.63220753,-34.47946670,1
2025-09-01,19.65520440,-34.47946670,1
2025-09-01,19.67820127,-34.47946670,1
2025-09-01,19.70119814,-34.47946670,1
2025-09-01,19.72419502,-34.47946670,1
2025-09-01,19.74719189,-34.47946670,1
2025-09-01,19.77018876,-34.47946670,1
2025-09-01,19.79318563,-34.47946670,1
2025-09-01,19.81618250,-34.47946670,1
2025-09-01,19.83917937,-34.47946670,1
2025-09-01,19.86217624,-34.47946670,1
2025-09-01,19.88517311,-34.47946670,1
2025-09-01,19.90816999,-34.47946670,1
2025-09-01,19.93116686,-34.47946670,1
2025-09-01,19.95416373,-34.47946670,1
2025-09-01,19.97716060,-34.47946670,1
2025-09-01,20.00015747,-34.47946670,1
2025-09-01,20.02315434,-34.47946670,1
2025-09-01,20.04615121,-34.47946670,1
2025-09-01,20.06914809,-34.47946670,1
2025-09-01,20.09214496,-34.47946670,1
2025-09-01,20.11514183,-34.47946670,1
2025-09-01,20.13813870,-34.47946670,1
2025-09-01,20.16113557,-34.47946670,1
2025-09-01,20.18413244,-34.47946670,1
2025-09-01,20.20712931,-34.47946670,1
2025-09-01,20.23012618,-34.47946670,1
2025-09-01,20.25312306,-34.47946670,1
2025-09-01,20.27611993,-34.47946670,1
2025-09-01,20.29911680,-34.47946670,1
2025-09-01,20.32211367,-34.47946670,1
2025-09-01,20.34511054,-34.47946670,1
2025-09-01,20.36810741,-34.47946670,1
2025-09-01,20.39110428,-34.47946670,1
2025-09-01,20.41410115,-34.47946670,1
2025-09-01,20.43709803,-34.47946670,1
2025-09-01,20.46009490,-34.47946670,1
2025-09-01,20.48309177,-34.47946670,1
2025-09-01,20.50608864,-34.47946670,1
2025-09-01,20.52908551,-34.47946670,1
2025-09-01,20.55208238,-34.47946670,1
2025-09-01,20.57507925,-34.47946670,1
2025-09-01,20.59807612,-34.47946670,1
2025-09-01,20.62107300,-34.47946670,1
2025-09-01,20.64406987,-34.47946670,1
2025-09-01,20.66706674,-34.47946670,1
2025-09-01,20.69006361,-34.47946670,1
2025-09-01,20.71306048,-34.47946670,1
2025-09-01,20.73605735,-34.47946670,1
2025-09-01,20.75905422,-34.47946670,1
2025-09-01,20.78205109,-34.47946670,1
